Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area,Item,hg/ha_yield
1991,1187.0,65.8,26.6,Ghana,Sorghum,9193
2008,788.0,37.44,14.74,Lesotho,Maize,4349
2004,657.0,3094.08,20.31,Zimbabwe,Wheat,35000
1992,534.0,22234.0,19.79,Australia,Potatoes,289220
2012,89.0,17379.76,17.91,Algeria,Wheat,17639
2005,593.0,40332.0,19.44,Turkey,Maize,70000
1995,591.0,37842.0,17.62,Argentina,Cassava,100000
1990,1761.0,49695.0,25.29,Brazil,"Rice, paddy",18803
1998,2702.0,1597.0,27.58,Indonesia,Soybeans,11923
2002,1761.0,145552.0,27.27,Brazil,Potatoes,194038
2009,1761.0,335742.0,18.38,Brazil,Wheat,20802
2001,637.0,7871.1,11.9,Romania,Maize,31232
2000,591.0,63265.78,17.66,Argentina,Wheat,24873
2013,1500.0,454.53,15.79,Nepal,"Rice, paddy",31709
1991,2274.0,2377.0,22.18,Ecuador,Cassava,47217
2007,758.0,64501.28,19.7,Mexico,Cassava,122745
2001,447.0,148.68,12.97,Azerbaijan,"Rice, paddy",48495
1998,2875.0,39406.48,27.89,Malaysia,Cassava,141667
1997,3240.0,16005.0,22.9,Colombia,Plantains and others,70972
2004,1180.0,88.0,24.02,Uganda,"Rice, paddy",13011
2004,758.0,26433.14,19.56,Mexico,Maize,28188
1997,1622.0,23960.0,28.01,Thailand,Potatoes,166699
1991,89.0,2461.8,16.26,Algeria,Potatoes,90747
1997,1761.0,110276.11,24.71,Brazil,Yams,91773
1998,788.0,0.3,14.81,Lesotho,Maize,13171
1992,1083.0,70791.0,27.24,India,Wheat,23940
1999,758.0,34468.93,16.09,Mexico,Sweet potatoes,193104
2011,1485.0,1302.63,16.45,Albania,Soybeans,18519
2013,636.0,54197.0,12.68,Spain,Maize,110445
2008,1668.0,58750.0,15.57,Japan,"Rice, paddy",67786
1993,1083.0,66388.0,25.22,India,"Rice, paddy",28303
1999,778.0,11152.0,10.74,Netherlands,Maize,70188
1992,92.0,39.09,27.52,Mauritania,"Rice, paddy",39870
2012,1118.0,2925.1,9.28,Ireland,Wheat,72235
1998,636.0,35070.0,12.4,Spain,Soybeans,20731
2005,758.0,51741.99,20.09,Mexico,Maize,29276
2006,1083.0,37423.0,25.42,India,Sweet potatoes,86849
2011,2702.0,1597.0,27.24,Indonesia,Sweet potatoes,123289
1992,1113.0,2304.0,10.78,Croatia,Soybeans,17593
2002,788.0,0.3,14.69,Lesotho,Maize,8088
2008,1162.0,1218.15,11.09,Slovenia,Wheat,45265
1992,1651.0,80.0,27.02,Guinea,Plantains and others,51923
2013,652.0,8081.72,19.36,Greece,Sweet potatoes,221642
1994,1761.0,84312.78,20.77,Brazil,Cassava,132173
1994,630.0,3469.0,16.58,Kenya,Soybeans,8104
1998,2702.0,1597.0,27.9,Indonesia,Potatoes,153432
1995,652.0,6663.0,17.82,Greece,"Rice, paddy",81057
2000,250.0,3024.42,3.23,Kazakhstan,"Rice, paddy",29723
2007,1020.0,1670.0,20.87,Zambia,"Rice, paddy",15126
2008,1500.0,353.43,15.27,Nepal,Maize,21590
1994,1220.0,33929.0,8.07,United Kingdom,Wheat,73520
1994,1083.0,61357.0,24.71,India,Sweet potatoes,84823
2011,1976.0,6324.41,24.63,Honduras,Maize,16593
1992,2702.0,825.0,27.4,Indonesia,Maize,22030
2007,1761.0,304031.0,25.44,Brazil,Wheat,22199
1990,1010.0,64.0,24.12,Angola,Cassava,41177
1999,282.0,19.82,27.26,Mali,"Rice, paddy",22366
1990,151.0,62.0,29.71,Niger,Sweet potatoes,87500
1995,1220.0,33743.0,10.17,United Kingdom,Potatoes,374503
2006,758.0,50891.95,17.23,Mexico,Sweet potatoes,212942
1991,1996.0,12004.33,19.91,Guatemala,Sorghum,11759
2008,637.0,7193.7,12.5,Romania,Potatoes,140485
2001,3240.0,85515.3,22.5,Colombia,Plantains and others,77307
1993,700.0,25170.0,9.34,Germany,Maize,80227
1994,758.0,34468.93,25.05,Mexico,Cassava,75260
2012,1761.0,346583.0,25.65,Brazil,Yams,97619
1992,494.0,5518.0,24.31,Pakistan,Potatoes,113709
2011,1181.0,553.57,20.92,Malawi,Soybeans,9977
1999,657.0,2918.18,20.44,Zimbabwe,"Rice, paddy",21457
2011,657.0,3340.35,20.78,Zimbabwe,Sorghum,2267
2001,56.0,4284.5,21.1,Libya,Wheat,7974
1994,636.0,31244.0,17.51,Spain,Sorghum,37951
1994,537.0,29206.0,8.27,Canada,Maize,73748
2006,657.0,3164.45,20.7,Zimbabwe,"Rice, paddy",24000
1999,1020.0,1670.0,20.53,Zambia,Potatoes,90909
2004,593.0,28831.0,10.99,Turkey,Maize,55076
2009,1187.0,378.97,27.14,Ghana,Maize,16969
2013,534.0,45177.18,20.14,Australia,Sweet potatoes,344391
2002,758.0,16189.88,22.59,Mexico,Sweet potatoes,184236
1996,2702.0,1597.0,27.2,Indonesia,Potatoes,158631
2001,1083.0,43720.04,25.82,India,Cassava,266998
1993,1668.0,79821.18,14.99,Japan,Wheat,34739
2000,1761.0,140423.0,20.32,Brazil,Potatoes,171813
1999,591.0,62831.39,17.71,Argentina,Potatoes,238938
1998,1668.0,79821.18,16.45,Japan,Yams,200786
2013,1032.0,766.93,21.37,Mozambique,"Rice, paddy",2824
2009,494.0,3957.61,23.62,Pakistan,Sorghum,6204
2005,1083.0,35342.0,25.82,India,Sweet potatoes,88477
2004,1342.0,22.87,25.67,Central African Republic,"Rice, paddy",19938
2010,652.0,5607.7,19.3,Greece,Sweet potatoes,215419
1996,3240.0,18131.0,27.12,Colombia,Cassava,101765
1998,92.0,39.09,28.52,Mauritania,"Rice, paddy",40598
2012,3240.0,48727.73,22.58,Colombia,Soybeans,26639
2011,151.0,10.59,30.1,Niger,Potatoes,161890
2010,2702.0,1597.0,27.46,Indonesia,Cassava,202174
2012,92.0,26.41,27.77,Mauritania,"Rice, paddy",49788
1995,652.0,6663.0,17.82,Greece,Potatoes,200585
2009,1187.0,378.97,27.14,Ghana,Cassava,138074
2002,1761.0,145552.0,27.27,Brazil,Maize,30559
2006,1761.0,238716.0,27.76,Brazil,Wheat,15927
1995,1522.0,15373.0,6.4,Chile,"Rice, paddy",43000
2007,593.0,48715.51,19.82,Turkey,Soybeans,35350
1993,1410.0,4971.0,26.38,Dominican Republic,Plantains and others,105020
2001,854.0,15503.0,16.2,Portugal,Sweet potatoes,83626
2010,534.0,42169.39,20.33,Australia,Maize,55593
2008,151.0,12.04,29.3,Niger,Cassava,138791
1997,1020.0,1670.0,20.9,Zambia,"Rice, paddy",10049
1994,636.0,31244.0,17.51,Spain,Maize,68566
2013,657.0,2550.07,19.76,Zimbabwe,Sorghum,3066
2006,250.0,3926.27,7.65,Kazakhstan,Sorghum,24128
2000,282.0,17.59,27.51,Mali,Wheat,23515
1998,1996.0,10834.74,20.36,Guatemala,Wheat,19721
1994,1500.0,60.11,15.3,Nepal,Wheat,14704
2008,1668.0,58750.0,13.31,Japan,"Rice, paddy",67786
2013,447.0,489.8,14.12,Azerbaijan,Maize,53903
2000,1083.0,44957.52,25.62,India,Potatoes,186443
2006,151.0,21.12,29.78,Niger,Potatoes,115357
1994,92.0,39.09,27.24,Mauritania,Sweet potatoes,10000
2006,1083.0,37423.0,25.31,India,Maize,19125
2010,1083.0,40093.69,25.54,India,Wheat,28395
2010,2274.0,31637.12,22.3,Ecuador,Sweet potatoes,18963
1999,1342.0,22.87,25.05,Central African Republic,Potatoes,25434
2011,534.0,47632.99,19.99,Australia,Sweet potatoes,319252
2007,630.0,1578.0,16.6,Kenya,Cassava,74185
2001,494.0,11871.0,23.62,Pakistan,Sorghum,6197
2013,661.0,1816.0,20.08,Lebanon,Sorghum,20000
2009,1113.0,2070.0,11.06,Croatia,Potatoes,193036
1999,494.0,20450.0,26.8,Pakistan,Wheat,21698
1994,534.0,21057.0,16.43,Australia,"Rice, paddy",81537
1994,1668.0,79821.18,13.78,Japan,Potatoes,312107
2001,1083.0,43720.04,25.34,India,Sweet potatoes,88368
2006,1032.0,891.54,21.68,Mozambique,Potatoes,132353
1991,494.0,5962.0,26.98,Pakistan,Wheat,18410
2013,1212.0,1841.5,19.93,Rwanda,Soybeans,6755
2002,1083.0,42482.56,25.07,India,Potatoes,194173
1998,1761.0,118930.56,18.49,Brazil,Soybeans,23533
1992,778.0,9030.0,10.39,Netherlands,Wheat,80154
2013,1083.0,45620.0,27.1,India,Soybeans,10123
2010,2702.0,1597.0,26.94,Indonesia,Cassava,202174
2001,758.0,31373.3,25.11,Mexico,Sweet potatoes,199853
1997,1300.0,3362.05,17.46,Uruguay,Soybeans,17333
1998,2041.0,536.45,24.41,Mauritius,Maize,51800
1993,1083.0,66388.0,25.75,India,Maize,16015
1995,1761.0,92967.22,25.65,Brazil,Sorghum,17981
2010,1996.0,14898.25,19.85,Guatemala,Potatoes,252547
2001,1761.0,151523.0,18.67,Brazil,Sweet potatoes,113496
2012,788.0,271.84,14.62,Lesotho,Potatoes,164286
1991,1410.0,4971.0,26.57,Dominican Republic,Plantains and others,108065
1997,1220.0,35490.0,8.87,United Kingdom,Wheat,73776
2004,216.0,828.62,23.72,Iraq,Maize,22486
2001,1761.0,151523.0,24.99,Brazil,Wheat,19488
2012,1083.0,52980.0,25.98,India,Cassava,385818
2002,1083.0,42482.56,27.72,India,Sorghum,7602
2002,1083.0,42482.56,26.66,India,Wheat,27621
1993,1118.0,2014.0,8.85,Ireland,Potatoes,263426
2012,51.0,13991.0,21.55,Egypt,Sweet potatoes,323485
1992,1020.0,1080.0,21.85,Zambia,Sweet potatoes,33333
1992,854.0,6117.0,15.95,Portugal,Wheat,12914
1990,1761.0,49695.0,25.76,Brazil,"Rice, paddy",18803
1993,600.0,8825.0,7.67,Poland,Wheat,33279
1994,637.0,21811.0,12.7,Romania,Wheat,25435
2004,1083.0,35113.0,26.22,India,Sweet potatoes,88588
2012,3142.0,105.0,25.14,Papua New Guinea,Cassava,98926
2012,2875.0,49810.48,27.36,Malaysia,Cassava,275589
1992,1604.0,1137.56,24.6,Cameroon,Maize,13974
1991,1537.0,2055.9,7.24,Switzerland,Wheat,59471
1997,416.0,17.0,19.26,Botswana,Sorghum,2455
2004,495.0,26857.0,21.11,South Africa,Soybeans,16296
2000,788.0,0.3,14.37,Lesotho,Potatoes,164151
2000,1083.0,44957.52,24.57,India,Cassava,269087
2011,494.0,1979.27,23.36,Pakistan,Sweet potatoes,99623
2011,346.0,13697.0,18.59,Morocco,"Rice, paddy",70236
2010,1996.0,14898.25,19.85,Guatemala,Plantains and others,162205
2008,383.0,27.63,24.79,Eritrea,Sorghum,2727
2001,2051.0,909.71,27.27,Jamaica,Yams,164671
2010,92.0,67.59,28.7,Mauritania,Yams,62706
2004,1220.0,31223.91,8.92,United Kingdom,Potatoes,424781
2013,2274.0,6471.77,21.69,Ecuador,Potatoes,73131
1991,758.0,34468.93,22.5,Mexico,Sweet potatoes,174848
2010,1083.0,40093.69,26.52,India,"Rice, paddy",33587
2002,1180.0,88.0,23.99,Uganda,Soybeans,10993
1996,2274.0,2407.0,21.34,Ecuador,Potatoes,84913
1995,2702.0,1597.0,27.32,Indonesia,Maize,22580
1993,1513.0,109.41,19.95,Madagascar,Wheat,26667
1993,537.0,29296.5,5.87,Canada,Maize,64241
2008,416.0,17.0,19.63,Botswana,Maize,1844
2002,591.0,64134.56,17.58,Argentina,Maize,60791
2005,534.0,34310.0,14.38,Australia,Wheat,16348
2013,1083.0,45620.0,25.44,India,Sweet potatoes,101288
1994,1440.0,8.58,27.28,Haiti,Maize,8014
1995,637.0,20113.0,11.21,Romania,Wheat,30903
2002,1083.0,42482.56,26.75,India,Potatoes,194173
2012,832.0,61889.0,13.45,Italy,Maize,80325
1995,1083.0,61257.0,27.24,India,Potatoes,162720
2009,537.0,54529.4,7.8,Canada,Maize,83723
1994,534.0,21057.0,19.59,Australia,Sweet potatoes,140961
2010,748.0,442.89,29.17,Burkina Faso,Sorghum,10036
2011,1083.0,55540.0,25.48,India,Sweet potatoes,92456
1994,2274.0,2670.0,17.4,Ecuador,"Rice, paddy",37385
1995,83.0,12.46,26.18,Bahrain,Sweet potatoes,120000
1997,534.0,34091.0,18.94,Australia,Sweet potatoes,244444
2005,589.0,9676.0,10.05,Hungary,Soybeans,23178
1994,637.0,21811.0,12.7,Romania,"Rice, paddy",32835
1991,1083.0,72133.0,25.32,India,Soybeans,7825
2002,1010.0,40.0,24.79,Angola,Soybeans,2857
2000,630.0,1998.0,16.73,Kenya,"Rice, paddy",37710
2013,758.0,59920.18,25.36,Mexico,Potatoes,267752
2010,1761.0,342580.0,20.72,Brazil,Yams,95332
2010,1976.0,5736.63,24.49,Honduras,Wheat,5524
2007,1761.0,304031.0,19.05,Brazil,Soybeans,28133
2002,1083.0,42482.56,26.06,India,Maize,16807
1995,1180.0,88.0,23.72,Uganda,Wheat,18000
1994,1761.0,84312.78,21.91,Brazil,Cassava,132173
2010,1220.0,16770.87,7.43,United Kingdom,Wheat,76746
2010,1083.0,40093.69,26.61,India,Cassava,347555
2004,2051.0,909.71,27.47,Jamaica,Potatoes,156346
1996,854.0,12457.0,16.12,Portugal,Wheat,17139
1998,788.0,0.3,14.81,Lesotho,Potatoes,160000
1995,1761.0,92967.22,25.65,Brazil,Cassava,130631
2002,1996.0,10381.71,19.93,Guatemala,Sorghum,14004
2008,1181.0,624.52,20.42,Malawi,Potatoes,146009
2004,630.0,1578.0,16.92,Kenya,Potatoes,84401
1993,495.0,16582.0,16.01,South Africa,Wheat,18454
2009,3142.0,105.0,25.08,Papua New Guinea,Sweet potatoes,49583
1990,1761.0,49695.0,17.77,Brazil,Yams,91489
2007,1761.0,304031.0,18.66,Brazil,Soybeans,28133
2005,494.0,7914.31,24.66,Pakistan,Maize,29843
1994,2702.0,1597.0,27.34,Indonesia,"Rice, paddy",43453
1999,346.0,13028.29,17.88,Morocco,Sweet potatoes,133761
2012,1010.0,40.0,24.24,Angola,Maize,7770
1991,2274.0,2377.0,21.91,Ecuador,Potatoes,68405
1999,758.0,34468.93,25.03,Mexico,Soybeans,16366
2007,832.0,80454.0,8.4,Italy,Sweet potatoes,185605
1999,2666.0,2532.0,26.31,Bangladesh,Sorghum,12346
1995,1732.0,3904.0,13.15,New Zealand,Wheat,46823
2012,758.0,64512.22,20.61,Mexico,Wheat,56568
2006,2274.0,7953.42,22.09,Ecuador,Sweet potatoes,18750
2005,494.0,7914.31,22.8,Pakistan,Soybeans,12000
2002,534.0,26651.0,16.63,Australia,Maize,54929
1995,494.0,7681.0,26.09,Pakistan,Sorghum,6099
2002,3240.0,84023.26,27.77,Colombia,Yams,113682
1999,1083.0,46195.0,26.21,India,"Rice, paddy",29782
2009,534.0,38065.68,14.65,Australia,Soybeans,18926
2002,565.0,17486.64,8.87,Ukraine,Wheat,30455
2008,758.0,61732.11,17.21,Mexico,Wheat,50134
1990,1761.0,49695.0,20.29,Brazil,Cassava,125529
1998,1513.0,88.26,20.11,Madagascar,Wheat,25000
1997,832.0,84799.0,13.13,Italy,Sorghum,57487
2004,1440.0,27.85,27.37,Haiti,Sweet potatoes,33138
1999,537.0,44293.0,6.02,Canada,Potatoes,110517
1999,593.0,33089.0,11.69,Turkey,Soybeans,27500
2002,600.0,10358.0,9.14,Poland,Maize,61563
1998,494.0,18406.0,27.89,Pakistan,Maize,17853
1999,1996.0,10249.94,19.44,Guatemala,Plantains and others,386101
1997,1761.0,110276.11,27.57,Brazil,Sweet potatoes,98387
2009,589.0,11144.0,11.48,Hungary,Potatoes,251082
1997,867.0,109792.0,11.59,France,Sorghum,66645
2013,1996.0,20489.4,20.37,Guatemala,Potatoes,247554
2007,2702.0,1597.0,27.29,Indonesia,Soybeans,12908
2001,537.0,38456.0,7.77,Canada,Wheat,19452
2010,1761.0,342580.0,18.18,Brazil,Soybeans,29475
1998,637.0,13979.0,11.37,Romania,Wheat,25963
2005,832.0,84647.0,12.16,Italy,Wheat,36352
2012,1761.0,346583.0,21.02,Brazil,Soybeans,26366
1993,534.0,23899.0,18.03,Australia,Wheat,19658
2005,2274.0,18391.23,17.67,Ecuador,Wheat,7220
2010,1668.0,55576.0,15.87,Japan,Maize,25642
1997,92.0,39.09,28.28,Mauritania,Sweet potatoes,10000
2009,1976.0,4344.36,24.77,Honduras,Potatoes,166654
2002,2702.0,1597.0,27.5,Indonesia,Soybeans,12360
2006,636.0,39767.0,17.81,Spain,Sweet potatoes,168349
1990,537.0,29568.0,6.07,Canada,Potatoes,250994
1990,758.0,34468.93,16.69,Mexico,Wheat,42143
1996,1083.0,56114.0,27.37,India,"Rice, paddy",28226
2006,1537.0,1359.04,8.19,Switzerland,Maize,84488
2013,1083.0,45620.0,26.99,India,"Rice, paddy",36070
1998,758.0,34468.93,21.38,Mexico,Sorghum,33152
1992,758.0,34468.93,21.0,Mexico,Potatoes,168178
2004,1083.0,35113.0,27.16,India,Potatoes,188091
1993,758.0,34468.93,16.23,Mexico,Wheat,40821
2004,447.0,148.68,12.76,Azerbaijan,Potatoes,141416
2001,1274.0,72.56,21.24,Burundi,Soybeans,7500
1992,1083.0,70791.0,26.09,India,Cassava,232463
1992,534.0,22234.0,15.78,Australia,Maize,51721
2005,2274.0,18391.23,21.82,Ecuador,Sweet potatoes,30654
1995,1738.0,3134.0,17.26,Peru,Soybeans,14416
1999,1784.0,2854.16,25.67,El Salvador,Potatoes,210286
1996,832.0,74617.2,12.28,Italy,Wheat,33170
2001,2331.0,581.12,27.12,Suriname,Cassava,197585
2013,241.0,82.0,12.87,Montenegro,Wheat,34357
2000,51.0,4931.0,20.74,Egypt,Soybeans,27199
1991,1083.0,72133.0,26.2,India,Maize,13763
2004,758.0,26433.14,24.92,Mexico,Sorghum,38223
1999,1083.0,46195.0,27.21,India,Wheat,25901
2005,2702.0,1597.0,25.59,Indonesia,Potatoes,164014
2010,346.0,13697.0,18.87,Morocco,Potatoes,283502
2012,591.0,136185.08,18.43,Argentina,Sweet potatoes,148126
2002,2274.0,1302.49,22.47,Ecuador,Cassava,40153
2000,867.0,97878.0,11.74,France,"Rice, paddy",58358
2001,758.0,31373.3,20.15,Mexico,Potatoes,237799
2005,250.0,3666.62,4.0,Kazakhstan,Wheat,9480
1993,494.0,4945.0,27.25,Pakistan,Sorghum,5821
1995,216.0,816.0,19.86,Iraq,Sorghum,8889
2006,495.0,26857.0,15.26,South Africa,Wheat,27516
1995,1083.0,61257.0,25.5,India,Sorghum,8235
1995,92.0,39.09,27.7,Mauritania,Maize,7996
2010,758.0,63402.29,21.99,Mexico,Sweet potatoes,206653
2005,282.0,14.84,28.13,Mali,Sorghum,8454
2005,2274.0,18391.23,22.21,Ecuador,Plantains and others,60846
2001,1083.0,43720.04,24.76,India,"Rice, paddy",31158
2004,534.0,36276.0,17.87,Australia,Sweet potatoes,333333
2005,1761.0,232232.0,25.7,Brazil,"Rice, paddy",33691
2010,1996.0,14898.25,19.85,Guatemala,Maize,19944
2008,537.0,53707.3,8.61,Canada,Soybeans,27906
1993,657.0,1716.0,20.88,Zimbabwe,"Rice, paddy",25000
2000,641.0,284.72,7.47,Latvia,Wheat,27034
1996,207.0,909.0,18.88,Tunisia,Sorghum,4121
1993,59.0,994.0,25.9,Saudi Arabia,Sorghum,12034
2008,2051.0,909.71,27.17,Jamaica,"Rice, paddy",33333
2008,1668.0,58750.0,13.31,Japan,Maize,25456
1997,832.0,84799.0,13.13,Italy,Soybeans,38018
2013,1110.0,3108.6,10.03,Austria,Soybeans,19697
1993,867.0,91953.0,10.7,France,Potatoes,360076
2005,1537.0,1388.3,7.49,Switzerland,Maize,96497
2013,562.0,278.72,11.08,Armenia,Potatoes,215290
1992,1604.0,1137.56,24.6,Cameroon,Sweet potatoes,62643
1995,593.0,27328.0,19.15,Turkey,Wheat,19315
2006,1083.0,37423.0,26.43,India,Wheat,26188
2012,593.0,42610.59,12.71,Turkey,"Rice, paddy",73539
2007,657.0,3199.63,20.75,Zimbabwe,Potatoes,164490
1993,1083.0,66388.0,24.74,India,Potatoes,149024
1996,1651.0,157.0,27.33,Guinea,Plantains and others,52410
2011,1537.0,2132.14,8.68,Switzerland,Potatoes,457778
1996,1668.0,79821.18,15.2,Japan,Potatoes,299709
2004,748.0,1.28,28.9,Burkina Faso,"Rice, paddy",15047
1992,1761.0,67003.89,27.58,Brazil,Yams,91413
2002,216.0,878.68,23.76,Iraq,Wheat,15703
1990,1784.0,2524.0,26.06,El Salvador,Maize,21383
2007,494.0,5935.96,25.16,Pakistan,Sorghum,6045
2001,216.0,837.47,20.8,Iraq,"Rice, paddy",12800
1999,89.0,654.45,17.97,Algeria,"Rice, paddy",13942
2010,495.0,26857.0,21.54,South Africa,Maize,46736
2008,1292.0,268.2,25.63,Bahamas,Sweet potatoes,34462
1998,534.0,37215.0,13.61,Australia,Sorghum,21321
2002,1083.0,42482.56,26.55,India,Maize,16807
2013,1292.0,268.2,25.88,Bahamas,Maize,74465
1991,494.0,5962.0,26.98,Pakistan,Sorghum,5866
1996,1083.0,56114.0,25.41,India,Cassava,238528
2009,1083.0,28707.01,26.76,India,Sweet potatoes,90080
2008,494.0,4946.79,19.34,Pakistan,Sorghum,6262
2002,1761.0,145552.0,22.5,Brazil,Wheat,14754
1992,593.0,27110.0,9.06,Turkey,Potatoes,236046
1996,2274.0,2407.0,17.23,Ecuador,Soybeans,12600
2009,608.0,1717.25,9.74,Bulgaria,Soybeans,9662
1994,1083.0,61357.0,26.54,India,Soybeans,9106
2000,758.0,34468.93,16.9,Mexico,Sweet potatoes,188160
1992,151.0,62.0,28.99,Niger,Wheat,28000
1999,1010.0,40.0,24.37,Angola,Sweet potatoes,82865
2011,1083.0,55540.0,25.92,India,Sweet potatoes,92456
1999,700.0,30019.0,10.02,Germany,Soybeans,26010
2006,758.0,50891.95,25.35,Mexico,Soybeans,14962
2007,1083.0,27422.77,26.27,India,Potatoes,164101
1999,1020.0,1670.0,20.53,Zambia,Maize,13759
2001,1996.0,10023.42,19.62,Guatemala,Plantains and others,223715
2005,1300.0,9232.47,17.13,Uruguay,Wheat,29583
2008,1761.0,312637.0,17.88,Brazil,Sorghum,24105
2007,2702.0,1597.0,27.29,Indonesia,Sweet potatoes,106643
1996,250.0,13047.0,5.98,Kazakhstan,Sorghum,8255
1990,1083.0,75000.0,25.77,India,"Rice, paddy",26125
2007,608.0,1974.75,10.23,Bulgaria,Potatoes,133197
2000,591.0,63265.78,16.98,Argentina,Sorghum,46477
1996,1732.0,3499.0,13.07,New Zealand,Potatoes,450207
2006,700.0,38540.15,10.15,Germany,Soybeans,10000
2002,1083.0,42482.56,26.7,India,Potatoes,194173
1998,1668.0,79821.18,16.74,Japan,"Rice, paddy",62188
1999,2387.0,289.9,27.16,Guyana,Maize,15005
2001,2702.0,1597.0,27.13,Indonesia,Soybeans,12181
2008,1668.0,58750.0,15.57,Japan,Potatoes,323086
1993,51.0,4175.0,21.79,Egypt,Wheat,52970
1992,92.0,39.09,27.52,Mauritania,Wheat,12340
2001,1668.0,78735.45,15.97,Japan,Maize,25000
2011,593.0,39534.43,19.36,Turkey,Maize,71707
2002,1083.0,42482.56,25.07,India,Soybeans,7624
1997,1410.0,3846.0,27.18,Dominican Republic,"Rice, paddy",48213
1996,1622.0,21901.0,27.37,Thailand,Soybeans,14053
1997,867.0,109792.0,11.59,France,Wheat,66288
2009,1083.0,28707.01,27.14,India,Sorghum,9621
2001,1712.0,1705.05,26.63,Sri Lanka,"Rice, paddy",35228
2004,494.0,8903.48,26.96,Pakistan,Sweet potatoes,113473
1997,1761.0,110276.11,27.85,Brazil,Potatoes,152748
2005,56.0,8314.0,20.28,Libya,Maize,24000
1992,2702.0,825.0,27.2,Indonesia,"Rice, paddy",43446
1993,1761.0,75658.33,17.93,Brazil,"Rice, paddy",22912
2004,1712.0,1733.07,26.64,Sri Lanka,Cassava,95411
1991,1732.0,3490.0,12.82,New Zealand,Wheat,48149
2008,2387.0,234.27,27.31,Guyana,Sweet potatoes,214445
1996,1622.0,21901.0,27.37,Thailand,Sorghum,16727
2002,637.0,7875.7,12.24,Romania,Sorghum,14190
2005,591.0,65437.73,17.83,Argentina,Sweet potatoes,154472
2000,151.0,62.0,29.43,Niger,Cassava,232169
1995,758.0,34468.93,25.01,Mexico,"Rice, paddy",46792
2004,748.0,1.28,28.9,Burkina Faso,Sweet potatoes,69167
1992,1500.0,60.11,14.95,Nepal,Maize,16647
2013,758.0,59920.18,24.19,Mexico,Sorghum,37350
2007,600.0,18721.0,9.32,Poland,Soybeans,15813
2001,1761.0,151523.0,25.59,Brazil,Cassava,135418
2004,1410.0,3713.96,26.71,Dominican Republic,"Rice, paddy",43044
2007,534.0,32446.25,12.83,Australia,Sorghum,20918
2002,1996.0,10381.71,19.93,Guatemala,Soybeans,26923
1996,758.0,34468.93,21.08,Mexico,"Rice, paddy",45412
2010,593.0,38554.69,19.27,Turkey,Wheat,24400
1992,1668.0,79821.18,12.94,Japan,Soybeans,17116
1998,1083.0,49157.0,25.55,India,Maize,17969
2013,1761.0,367778.0,20.07,Brazil,Wheat,27491
1995,1622.0,24062.0,27.68,Thailand,Sorghum,15032
2000,652.0,10627.0,18.2,Greece,Soybeans,17429
1995,748.0,3.04,28.46,Burkina Faso,"Rice, paddy",19249
2005,1083.0,35342.0,25.07,India,"Rice, paddy",31537
2009,1513.0,143.9,20.13,Madagascar,Cassava,75058
1990,657.0,5727.0,21.19,Zimbabwe,Wheat,58211
2001,1712.0,1705.05,26.63,Sri Lanka,Plantains and others,118178
2001,686.0,282.02,25.79,Senegal,Maize,12279
2006,1083.0,37423.0,25.42,India,"Rice, paddy",31759
1990,1187.0,65.8,26.73,Ghana,Maize,11889
1992,1604.0,1137.56,24.6,Cameroon,Wheat,12884
2013,593.0,39440.0,19.21,Turkey,Potatoes,315329
2005,2702.0,1597.0,27.77,Indonesia,Soybeans,13006
1997,494.0,16936.0,22.14,Pakistan,Maize,16352
2004,1083.0,35113.0,24.85,India,Soybeans,9082
2001,637.0,7871.1,11.9,Romania,Soybeans,16721
1992,636.0,31839.0,11.89,Spain,Sweet potatoes,170506
2007,250.0,5575.89,4.14,Kazakhstan,Sorghum,4800
2002,537.0,34226.0,7.82,Canada,Wheat,18324
1998,2274.0,21500.0,22.59,Ecuador,Sorghum,13548
1990,1761.0,49695.0,25.29,Brazil,Potatoes,141084
2007,1212.0,398.11,19.6,Rwanda,Soybeans,7926
2013,534.0,45177.18,17.39,Australia,Sorghum,34419
1999,1083.0,46195.0,26.4,India,Sweet potatoes,85744
2008,346.0,13697.0,17.96,Morocco,Potatoes,244675
2006,1083.0,37423.0,25.42,India,Wheat,26188
1991,1020.0,1080.0,20.84,Zambia,Cassava,62000
2009,1010.0,40.0,24.33,Angola,Maize,6614
2004,1083.0,35113.0,24.69,India,Maize,19073
2002,534.0,26651.0,17.73,Australia,Soybeans,19487
